pseudogroup,pubID,weeks,cluster,cluster_size
1.0,G002-293,8,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-293_1,1
1.0,G002-293,8,IGHV1-2*02_IGKV3-20*01_22_7_True_G002-293_2,1
1.0,G002-293,8,IGHV1-2*02_IGLV1-40*01_14_7_True_G002-293_0,1
1.0,G002-293,8,IGHV1-2*02_IGLV2-8*01_16_7_True_G002-293_0,1
1.0,G002-341,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-341_0,1
1.0,G002-480,8,IGHV1-2*04_IGKV3-15*01_19_7_True_G002-480_0,1
1.0,G002-493,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-493_0,1
1.0,G002-493,8,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-493_0,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-577_3,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-577_2,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-577_2,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-577_3,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-577_27,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-577_3,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-577_30,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-577_38,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-577_8,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-577_9,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-577_1,1
1.0,G002-577,8,IGHV1-2*02_IGKV1-5*03_19_7_True_G002-577_1,2
1.0,G002-577,8,IGHV1-2*02_IGKV1-5*03_21_7_True_G002-577_0,1
1.0,G002-577,8,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-577_8,1
1.0,G002-577,8,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-577_7,1
1.0,G002-577,8,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-577_3,1
1.0,G002-577,8,IGHV1-2*02_IGKV3-20*01_17_7_True_G002-577_1,1
1.0,G002-577,8,IGHV1-2*02_IGKV3-20*01_17_7_True_G002-577_3,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-630_1,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-630_2,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-630_3,2
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-630_8,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-630_0,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-630_1,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-630_6,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-630_0,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-630_18,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-630_37,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-630_8,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-630_1,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-630_11,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-630_14,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-630_18,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-630_37,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-630_5,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_18_7_True_G002-630_3,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_19_7_True_G002-630_2,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_20_7_True_G002-630_0,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-33*01_22_7_True_G002-630_0,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-630_2,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-630_0,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-630_2,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-630_4,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-5*03_21_7_True_G002-630_0,1
1.0,G002-630,8,IGHV1-2*02_IGKV1-NL1*01_20_7_True_G002-630_0,1
1.0,G002-630,8,IGHV1-2*02_IGKV3-15*01_15_7_True_G002-630_2,1
1.0,G002-630,8,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-630_0,1
1.0,G002-630,8,IGHV1-2*02_IGKV3-15*01_18_7_True_G002-630_1,1
1.0,G002-630,8,IGHV1-2*02_IGKV3-15*01_19_7_True_G002-630_2,1
1.0,G002-630,8,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-630_0,1
1.0,G002-630,8,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-630_28,1
1.0,G002-630,8,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-630_3,1
1.0,G002-630,8,IGHV1-2*02_IGKV3-20*01_17_7_True_G002-630_5,1
1.0,G002-630,8,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-630_4,1
1.0,G002-630,8,IGHV1-2*02_IGKV3-20*01_25_7_True_G002-630_0,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-27*01_15_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-820_3,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-820_1,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-820_5,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-820_1,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-820_11,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-820_2,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-33*01_18_7_True_G002-820_1,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-33*01_18_7_True_G002-820_2,1
1.0,G002-820,8,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-820_1,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-820_1,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-15*01_17_7_True_G002-820_1,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-15*01_18_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_14_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-820_18,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-820_14,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-820_20,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-820_3,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_17_7_True_G002-820_5,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_17_7_True_G002-820_6,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-820_4,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-820_5,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-820_6,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_18_7_True_G002-820_9,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_20_7_True_G002-820_3,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*02_IGKV3-20*01_23_7_True_G002-820_1,1
1.0,G002-820,8,IGHV1-2*02_IGLV1-40*01_14_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*02_IGLV2-8*01_14_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*04_IGKV3-15*01_13_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-820_0,1
1.0,G002-820,8,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-820_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-33*01_14_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_1,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_2,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_4,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-831_5,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-33*01_18_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-33*01_19_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-33*01_19_7_True_G002-831_1,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_15_7_True_G002-831_1,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_1,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_10,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_2,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_3,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_4,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-831_7,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-831_1,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-831_3,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_17_7_True_G002-831_4,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*01_20_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*03_15_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV1-5*03_17_7_True_G002-831_1,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-11*01_22_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-831_0,2
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-831_2,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_15_7_True_G002-831_5,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_1,2
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_2,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_3,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_4,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-831_6,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_17_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_19_7_True_G002-831_2,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-15*01_20_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-831_2,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_1,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_12,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_2,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_22,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_4,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_5,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_6,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-831_7,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_1,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_10,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_11,2
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_12,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_15,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_17,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_2,2
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_22,2
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_3,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_4,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_5,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_6,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-831_8,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_2,2
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_4,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-831_6,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-831_2,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_19_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_19_7_True_G002-831_1,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_19_7_True_G002-831_11,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_19_7_True_G002-831_2,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_19_7_True_G002-831_5,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_20_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_20_7_True_G002-831_2,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_21_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV3-20*01_22_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGKV4-1*01_15_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGLV1-40*01_15_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGLV2-11*01_16_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGLV2-11*01_21_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGLV2-14*01_15_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGLV2-14*01_19_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGLV2-14*01_21_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGLV2-14*03_21_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGLV2-23*02_16_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGLV2-8*01_14_7_True_G002-831_0,1
1.0,G002-831,8,IGHV1-2*04_IGLV2-8*01_15_7_True_G002-831_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV1-33*01_15_7_True_G002-855_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV1-33*01_16_7_True_G002-855_0,3
1.0,G002-855,8,IGHV1-2*04_IGKV1-33*01_22_7_True_G002-855_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV1-5*01_15_7_True_G002-855_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-855_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-855_1,2
1.0,G002-855,8,IGHV1-2*04_IGKV1-5*01_16_7_True_G002-855_3,1
1.0,G002-855,8,IGHV1-2*04_IGKV1-5*01_19_7_True_G002-855_1,1
1.0,G002-855,8,IGHV1-2*04_IGKV1-5*03_17_7_True_G002-855_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV1-5*03_17_7_True_G002-855_1,1
1.0,G002-855,8,IGHV1-2*04_IGKV1-5*03_22_7_True_G002-855_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-15*01_14_7_True_G002-855_1,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-855_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-855_1,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-855_2,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-855_3,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-15*01_17_7_True_G002-855_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-15*01_17_7_True_G002-855_1,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-855_1,2
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-855_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-855_1,3
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-855_3,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-855_9,2
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-855_10,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-855_14,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-855_2,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-855_3,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-855_5,2
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-855_6,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-855_0,4
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-855_1,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_17_7_True_G002-855_6,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_19_7_True_G002-855_0,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_19_7_True_G002-855_1,1
1.0,G002-855,8,IGHV1-2*04_IGKV3-20*01_19_7_True_G002-855_2,1
1.0,G002-855,8,IGHV1-2*04_IGKV3D-15*01_16_7_True_G002-855_0,1
1.0,G002-943,8,IGHV1-2*04_IGKV1-33*01_17_7_True_G002-943_1,1
1.0,G002-943,8,IGHV1-2*04_IGKV1-5*03_16_7_True_G002-943_0,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-15*01_13_7_True_G002-943_0,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-943_1,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-943_4,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-15*01_16_7_True_G002-943_9,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-15*01_18_7_True_G002-943_0,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-943_10,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-943_2,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_14_7_True_G002-943_3,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-943_10,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_15_7_True_G002-943_6,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-943_10,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-943_2,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-943_20,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_16_7_True_G002-943_51,1
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-943_2,2
1.0,G002-943,8,IGHV1-2*04_IGKV3-20*01_18_7_True_G002-943_6,1
1.0,G002-943,8,IGHV1-2*04_IGLV2-14*01_14_7_True_G002-943_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV1-27*01_19_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-947_1,1
1.0,G002-947,8,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV1-33*01_24_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV1-5*03_16_7_True_G002-947_2,1
1.0,G002-947,8,IGHV1-2*02_IGKV1-5*03_17_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV3-15*01_15_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV3-15*01_16_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV3-20*01_21_7_True_G002-947_0,1
1.0,G002-947,8,IGHV1-2*02_IGKV3-20*01_23_7_True_G002-947_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-957_1,1
1.0,G002-957,8,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-957_6,1
1.0,G002-957,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-957_2,1
1.0,G002-957,8,IGHV1-2*02_IGKV1-5*03_20_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV1-NL1*01_15_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV1-NL1*01_17_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-15*01_18_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-15*01_19_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-15*01_20_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-15*01_21_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-20*01_13_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-20*01_15_7_True_G002-957_1,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-957_0,2
1.0,G002-957,8,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-957_2,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-957_5,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-20*01_16_7_True_G002-957_6,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-20*01_19_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV3-20*01_23_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGKV4-1*01_15_7_True_G002-957_0,1
1.0,G002-957,8,IGHV1-2*02_IGLV2-8*01_19_7_True_G002-957_0,1
2.0,G002-365,8,IGHV1-2*02_IGKV1-5*03_21_7_True_G002-365_0,1
2.0,G002-365,8,IGHV1-2*02_IGKV3-20*01_23_7_True_G002-365_0,2
2.0,G002-365,8,IGHV1-2*02_IGKV3-20*01_23_7_True_G002-365_1,1
2.0,G002-396,8,IGHV1-2*02_IGKV1-5*03_21_7_True_G002-396_0,1
2.0,G002-396,8,IGHV1-2*02_IGKV1-5*03_24_7_True_G002-396_0,1
2.0,G002-611,8,IGHV1-2*04_IGKV3-20*01_20_7_True_G002-611_0,1
2.0,G002-794,8,IGHV1-2*02_IGKV3-20*01_17_7_True_G002-794_0,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_12_7_True_G002-278_0,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_12_7_True_G002-278_1,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-278_3,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-278_6,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_13_7_True_G002-278_7,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-278_0,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-278_10,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_14_7_True_G002-278_7,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-278_1,3
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-278_13,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-278_15,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-278_16,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-278_17,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-278_5,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_15_7_True_G002-278_9,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-278_1,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_16_7_True_G002-278_4,2
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-278_1,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_17_7_True_G002-278_4,2
3.0,G002-278,16,IGHV1-2*02_IGKV1-33*01_18_7_True_G002-278_3,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-5*03_14_7_True_G002-278_1,1
3.0,G002-278,16,IGHV1-2*02_IGKV1-5*03_15_7_True_G002-278_0,2
